orig_index,T,formula,database,id,rho_pred,seebeck_pred,kappa_pred,zT_pred,rho_var,seebeck_var,kappa_var,zT_var,rho_std,seebeck_std,kappa_std,zT_std,rough_correlation
62815,700,Cu2GaO7Sr2Tb,ICSD,71271,1.00021,0.999893,8.30769,1.14636,1.01729e-06,2.45362e-08,211.905,0.0264772,0.00100861,0.00015664,14.557,0.162718,201.713
57087,700,Ce2Cl3N,COD,2230800,2.60917e+38,0.999899,48.872,1.1724,inf,2.55981e-08,5.17676e+14,0.0369494,inf,0.000159994,2.27525e+07,0.192222,201.756
149497,1000,FeGaS7Tb3,ICSD,426676,1.00022,0.999973,9.86271,1.1588,1.03947e-06,3.10569e-08,370.533,0.0446014,0.00101954,0.00017623,19.2492,0.21119,201.768
74767,700,La2O5Re,ICSD,81,1.01417,0.999873,25.9527,1.17733,0.000901109,3.39015e-08,236506,0.0498544,0.0300185,0.000184124,486.319,0.223281,201.915
75074,700,LaOS,ICSD,2455,1.01934,0.999877,16.9352,1.20634,0.00110941,1.70496e-08,33648.2,0.044283,0.0333077,0.000130574,183.435,0.210435,202.079
67578,700,FeGaNd3S7,ICSD,236398,1.00089,0.999933,21.1019,1.11597,1.42623e-05,2.84557e-08,86856.4,0.0434107,0.00377655,0.000168688,294.714,0.208352,202.11
55222,700,CLa2N6Si4,ICSD,152974,2.5945e+38,0.99995,22.9975,1.18378,inf,2.20888e-08,51676,0.0488213,inf,0.000148623,227.324,0.220955,202.181
73726,700,Ir3La3O11,COD,1004066,1.00972,0.999934,19.4877,1.17592,0.000639561,2.94989e-08,85685.9,0.0394584,0.0252896,0.000171753,292.722,0.198641,202.234
8327,700,Ba2N3V,ICSD,80177,2.59455e+38,0.999969,18.0661,1.1873,inf,2.01268e-08,6271.83,0.0510654,inf,0.000141869,79.1949,0.225977,202.332
156675,1000,La2O2Te,COD,1522145,1.01464,0.999884,12.5831,1.21782,0.000891107,1.95908e-08,16475.1,0.0604346,0.0298514,0.000139967,128.355,0.245834,202.375
74873,700,La4MnS7,ICSD,641433,1.00877,0.9999,10.9149,1.14855,0.000590929,1.27224e-08,795.69,0.0314208,0.024309,0.000112794,28.208,0.177259,202.377
58380,700,Cl3Gd2N,ICSD,47224,2.60856e+38,0.999902,14.5639,1.17891,inf,1.91248e-08,77799.9,0.032027,inf,0.000138293,278.926,0.178961,202.394
78001,700,NdO4Os,COD,1004067,1.001,0.999931,48.6461,1.13591,5.96064e-05,6.21479e-09,9.3077e+06,0.0425782,0.00772052,7.8834e-05,3050.85,0.206345,202.396
54456,700,CBrGd2,ICSD,40561,2.60118e+38,0.999915,62.4513,1.18764,inf,1.73939e-08,1.39639e+14,0.0409973,inf,0.000131886,1.18169e+07,0.202478,202.405
156681,1000,La2O5Ru,COD,2015097,1.02438,0.999883,15.6732,1.20293,0.00133197,3.80354e-08,16200.6,0.0575294,0.0364962,0.000195027,127.282,0.239853,202.411
72422,700,Ho2O7Ti2,ICSD,191616,1.00122,0.999893,29.8703,1.16511,6.3967e-05,9.06841e-09,1.30374e+06,0.0618739,0.00799794,9.52282e-05,1141.81,0.248745,202.462
81261,700,S4Yb3,COD,1527236,1.00023,1,21.1511,1.18602,8.6884e-07,3.60204e-08,5.00581e+15,0.049269,0.000932116,0.00018979,7.07518e+07,0.221966,202.598
144975,1000,Cu2S7U3,ICSD,82155,1.00335,0.999901,45.499,1.14174,0.000146403,4.83637e-08,4.01574e+14,0.0294322,0.0120997,0.000219918,2.00393e+07,0.171558,202.689
55402,700,CSi3Y5,ICSD,618792,1.00524,0.999981,18.6642,1.16302,0.000337323,2.81279e-08,3738.75,0.0272398,0.0183663,0.000167714,61.1453,0.165045,202.723
74885,700,La4O19Re6,ICSD,36083,1.0134,0.999964,18.5753,1.17821,0.000859947,4.12552e-08,99128.8,0.0391665,0.0293249,0.000203114,314.847,0.197905,202.741
10118,700,BeLa3S7Sc,ICSD,616309,1.00718,0.999894,13.4841,1.15054,0.000493299,1.87649e-08,651.603,0.0192132,0.0222103,0.000136985,25.5265,0.138612,202.829
79424,700,O7Pr3Sb,ICSD,78010,1.00138,0.999854,196.413,1.15628,2.23177e-05,1.46163e-08,2.21366e+19,0.0621708,0.00472417,0.000120898,4.70496e+09,0.249341,202.864
55951,700,CaCu2O7Sr2Tl,ICSD,74165,1.00027,0.999899,10.4912,1.1356,1.10509e-06,2.49203e-08,548.414,0.0225414,0.00105123,0.000157862,23.4182,0.150138,203.033
74750,700,La2Ni2O5,ICSD,85212,1.02201,0.999972,11.711,1.09857,0.00125008,4.95964e-08,433.885,0.0170938,0.0353565,0.000222702,20.8299,0.130743,203.067
143407,1000,CrLa4S7,ICSD,603686,1.00563,0.999913,12.4778,1.18684,0.000391112,1.53832e-08,635.042,0.0284896,0.0197765,0.000124029,25.2,0.168789,203.07
156680,1000,La2O5Re,ICSD,81,1.01417,0.999886,21.5634,1.2043,0.000901109,3.1582e-08,90294.9,0.0618257,0.0300185,0.000177713,300.491,0.248648,203.128
76327,700,Mn4Si5Ti2,ICSD,76232,1.00542,0.999871,57.1306,1.14883,0.000335478,2.47583e-08,411781,0.0292093,0.0183161,0.000157348,641.701,0.170907,203.193
61500,700,CrLaS3,ICSD,51123,1.00873,0.999888,12.2143,1.15489,0.000591432,3.22668e-08,4310.06,0.0337319,0.0243194,0.00017963,65.6511,0.183662,203.403
77013,700,N3Nb4,ICSD,76389,2.60513e+38,1.00016,32.2199,1.16108,inf,5.24258e-08,29993.9,0.0228898,inf,0.000228967,173.188,0.151294,203.436
81546,700,SeSiU,ICSD,651868,1.00835,0.999885,58.6211,1.20876,0.000541769,2.07094e-08,3.55675e+14,0.0448344,0.0232759,0.000143908,1.88594e+07,0.211741,203.462
86092,1000,AsEuLiS3,COD,4306093,1.00025,1.00001,5.83818,1.21119,1.10702e-06,3.18291e-08,260.758,0.0430761,0.00105215,0.000178407,16.148,0.207548,203.467
59451,700,ClLa,ICSD,24410,1.01316,0.999896,16.7867,1.19647,0.000807874,1.30702e-08,9887.87,0.0364579,0.0284231,0.000114325,99.4378,0.190939,203.499
74762,700,La2O2Te,COD,1522145,1.01464,0.999879,13.6718,1.16182,0.000891107,2.27187e-08,40102.6,0.0211916,0.0298514,0.000150727,200.256,0.145574,203.539
9790,700,BaS3Sn2,ICSD,26333,1.00022,1.00006,6.22347,1.19022,1.03947e-06,4.18115e-08,156.865,0.045866,0.00101954,0.000204479,12.5246,0.214163,203.542
64039,700,CuNb2S4,ICSD,628465,1.00024,0.999981,11.0916,1.16894,1.11819e-06,1.7538e-08,378.458,0.036201,0.00105744,0.000132431,19.454,0.190265,203.563
67582,700,FeGaPr3S7,ICSD,426675,1.00113,0.999938,38.6877,1.11753,1.84484e-05,2.34158e-08,5.22169e+07,0.0433658,0.00429516,0.000153022,7226.13,0.208245,203.661
68918,700,Gd2GeO5,ICSD,61372,1.00872,0.999904,16.2909,1.19097,0.000591269,3.56221e-08,20964.4,0.0492986,0.024316,0.000188738,144.791,0.222033,203.705
64114,700,CuO5Sr2Tl,ICSD,86427,1.00024,0.999927,8.23954,1.141,8.22859e-07,1.33692e-08,77.2152,0.0201211,0.000907116,0.000115625,8.78722,0.141849,203.719
69011,700,Gd3O3Sb,COD,4102590,1.00977,0.999894,156.832,1.15774,0.000638551,2.26628e-08,1.00926e+21,0.0325493,0.0252696,0.000150542,3.17689e+10,0.180414,203.852
63459,700,Cu7La8O19,ICSD,51339,1.01598,0.999885,11.1772,1.10132,0.000977404,3.83775e-08,386.924,0.0180139,0.0312635,0.000195902,19.6704,0.134216,203.864
73020,700,ISSm,COD,1008317,1.00081,0.999908,27.1987,1.17977,7.3318e-06,1.42339e-08,3.55791e+14,0.0451617,0.00270773,0.000119306,1.88624e+07,0.212513,203.892
139094,1000,Ce2O2Te,COD,1522146,1.01004,0.999881,48.4751,1.21426,0.000634532,2.17181e-08,1.64173e+14,0.061656,0.0251899,0.000147371,1.2813e+07,0.248306,203.907
77701,700,Nb3S6V,ICSD,645338,1.00563,0.999948,12.8482,1.21884,0.0003911,2.59489e-08,954.168,0.0501456,0.0197763,0.000161087,30.8896,0.223932,203.925
155179,1000,In5Mo18O28,ICSD,401482,1.00429,0.999934,50.5556,1.11189,0.000287638,1.73279e-08,1.31535e+06,0.0294671,0.0169599,0.000131635,1146.89,0.17166,204.165
81137,700,RuSiY,ICSD,88063,1.00292,1.00003,47.5918,1.18777,0.000174855,3.6908e-08,1.04729e+06,0.0309438,0.0132233,0.000192115,1023.37,0.175908,204.195
64718,700,DyS,ICSD,57239,1.00102,0.999934,10.7833,1.18153,5.96023e-05,2.15392e-08,7772.1,0.0539449,0.00772025,0.000146762,88.1595,0.23226,204.208
57181,700,Ce2O2Te,COD,1522146,1.01004,0.999869,70.2156,1.15993,0.000634532,2.49725e-08,7.42107e+14,0.021282,0.0251899,0.000158027,2.72416e+07,0.145883,204.229
55306,700,CNb2P,ICSD,43009,4.71715e+39,1.00008,33.7803,1.16061,inf,6.96617e-08,356093,0.025494,inf,0.000263935,596.735,0.159668,204.231
63156,700,Cu3GdO8Pb2Sr2,ICSD,71482,1.00238,0.999881,11.0764,1.16658,0.000128961,2.1572e-08,1018.55,0.0305307,0.0113561,0.000146874,31.9148,0.17473,204.246
55414,700,CTh,COD,2106136,2.60479e+38,0.999985,59.4471,1.15982,inf,2.75e-08,1.57922e+12,0.0359565,inf,0.000165831,1.25667e+06,0.189622,204.334
61550,700,CrNd4S7,ICSD,603698,1.00112,0.999924,58.0097,1.10893,1.84522e-05,2.10529e-08,5.39217e+14,0.0188767,0.0042956,0.000145096,2.3221e+07,0.137393,204.34
68154,700,Ga2La4O9,COD,4000477,1.01651,0.999863,14.8566,1.16018,0.00101764,2.98422e-08,3458.69,0.0275781,0.0319005,0.000172749,58.8106,0.166067,204.361
58417,700,Cl3In2,COD,1527811,2.60697e+38,1.00004,46.6031,1.18135,inf,4.78305e-08,5.9499e+08,0.0458659,inf,0.000218702,24392.4,0.214163,204.454
2429,700,AlCoLa3S7,ICSD,606601,1.00562,0.999926,9.24507,1.16494,0.000391139,3.8503e-08,284.067,0.0516842,0.0197772,0.000196222,16.8543,0.227341,204.519
58763,700,Cl5In2Pr,ICSD,48189,2.5905e+38,0.999901,9.7019,1.20034,inf,1.15665e-08,12162,0.055649,inf,0.000107548,110.281,0.2359,204.586
516,700,AgBa2InS4,ICSD,183654,1.00023,0.999977,8.73633,1.17394,1.06567e-06,3.02732e-08,3031.09,0.0428245,0.00103231,0.000173992,55.0554,0.206941,204.627
57609,700,CeIS,COD,1008316,1.00413,0.99989,44.9322,1.21377,0.000232014,2.30344e-08,8.74448e+14,0.0466774,0.015232,0.000151771,2.95711e+07,0.21605,204.713
54523,700,CCl3Gd3,ICSD,37323,2.6052e+38,0.99991,67.2226,1.18981,inf,1.90314e-08,6.41318e+14,0.0348204,inf,0.000137954,2.53243e+07,0.186602,204.76
75326,700,Li3N4NbSr2,ICSD,84715,2.7645e+38,1.00001,22.8184,1.19637,inf,3.09042e-08,32788,0.0539087,inf,0.000175796,181.075,0.232182,204.784
74766,700,La2O5Pd2,COD,1000482,1.0171,0.99993,16.0564,1.10262,0.00120235,3.05221e-08,2496.84,0.0189832,0.0346748,0.000174706,49.9684,0.13778,204.807
65378,700,Eu5Li2O8,ICSD,31800,1.01153,1.00028,15.3266,1.10328,0.000515357,1.00564e-07,40625.6,0.0269662,0.0227015,0.000317118,201.558,0.164214,204.909
61622,700,CrPr4S7,ICSD,603697,1.00112,0.999934,58.9952,1.10859,1.84522e-05,2.07345e-08,3.97373e+14,0.0188844,0.0042956,0.000143995,1.99342e+07,0.13742,204.917
78762,700,O12UY6,ICSD,23966,1.02438,0.999873,52.0913,1.17249,0.00133188,3.70476e-08,1.19035e+13,0.0466628,0.0364949,0.000192478,3.45015e+06,0.216016,205.137
93681,1000,BrNU,ICSD,25688,2.60138e+38,0.9999,52.7469,1.20975,inf,2.62562e-08,1.53986e+14,0.0563788,inf,0.000162038,1.24091e+07,0.237442,205.152
67704,700,FeInPr3S7,ICSD,426494,1.00113,0.999953,38.6884,1.12015,1.84484e-05,2.32243e-08,5.28391e+07,0.0438604,0.00429516,0.000152395,7269.05,0.209429,205.157
130262,1000,C5Y4,ICSD,84869,2.61053e+38,0.999976,56.1417,1.22667,inf,2.48239e-08,6.72115e+11,0.0316132,inf,0.000157556,819826,0.177801,205.203
61634,700,CrS3Sm,COD,1521398,1.00025,0.99991,8.85541,1.10502,1.13283e-06,2.52981e-08,630.331,0.027714,0.00106434,0.000159054,25.1064,0.166475,205.214
57027,700,CdS4Yb2,ICSD,620379,1.00022,1.00002,15.2162,1.16851,1.03947e-06,3.90418e-08,1.11918e+08,0.0571488,0.00101954,0.00019759,10579.1,0.239058,205.221
65610,700,EuO6RhSr3,ICSD,51053,1.00615,1.00016,17.0823,1.1071,0.000410534,7.85817e-08,29644.4,0.0276451,0.0202616,0.000280324,172.175,0.166268,205.283
79418,700,O7Pr2Sn2,ICSD,82957,1.00199,0.999901,33.4773,1.14595,0.000121181,1.44119e-08,322789,0.03612,0.0110082,0.00012005,568.146,0.190053,205.3
69015,700,Gd3O7Sb,ICSD,188506,1.00953,0.999877,32.7928,1.17999,0.000638166,2.90075e-08,881695,0.0548756,0.0252619,0.000170316,938.986,0.234255,205.435
78428,700,NiO6ScSr3,ICSD,81659,1.00071,0.999917,22.6091,1.09864,2.55518e-05,1.91835e-08,80377.3,0.0180677,0.00505488,0.000138504,283.509,0.134416,205.438
63021,700,Cu2O7Sr2TlY,ICSD,74164,1.00329,0.999874,9.08981,1.15499,0.000230011,2.4596e-08,273.092,0.0253952,0.0151661,0.000156831,16.5255,0.159359,205.464
73191,700,In3RbS5,ICSD,59667,1.00022,1.00009,8.52012,1.17802,1.03947e-06,4.10078e-08,11765.3,0.0534443,0.00101954,0.000202504,108.468,0.23118,205.472
60522,700,CoGaNd3S7,ICSD,426879,1.00089,0.999908,21.5464,1.12474,1.42623e-05,2.41816e-08,82205.4,0.044528,0.00377655,0.000155504,286.715,0.211016,205.605
68955,700,Gd2O7Ru2,ICSD,79332,1.01427,0.999888,41.8604,1.16317,0.000856262,3.73521e-08,805514,0.0484452,0.029262,0.000193267,897.504,0.220103,205.64
77914,700,Nd3O7Sb,ICSD,188503,1.00137,0.99985,239.119,1.15265,2.23301e-05,1.59923e-08,5.63963e+19,0.0624473,0.00472547,0.000126461,7.50975e+09,0.249895,205.675
109902,1000,C19Y15,ICSD,619118,2.61053e+38,0.999976,54.4036,1.22564,inf,2.48239e-08,6.0626e+11,0.0314744,inf,0.000157556,778627,0.17741,205.712
59597,700,Cm2S3,ICSD,622418,1.01309,0.999896,53.6783,1.18106,0.000816018,2.88106e-08,7.8125e+12,0.0262326,0.028566,0.000169737,2.79508e+06,0.161965,205.73
2586,700,AlFeGd3S7,ICSD,607528,1.00562,0.999945,8.39009,1.14772,0.000391139,3.19159e-08,148.363,0.0429133,0.0197772,0.00017865,12.1804,0.207155,205.773
75668,700,Lu2Mn2O7,ICSD,56518,1.00484,0.999913,39.3512,1.17401,0.000338487,3.28174e-08,4.45251e+06,0.0426875,0.018398,0.000181156,2110.1,0.20661,205.796
39291,700,C2U,ICSD,619006,2.61169e+38,0.999908,216.663,1.19583,inf,3.9316e-08,1.77083e+14,0.0498643,inf,0.000198283,1.33073e+07,0.223303,205.817
138526,1000,Cd4S6Si,COD,1527686,1.00022,0.999884,9.69691,1.26396,1.05931e-06,2.92483e-08,2650.86,0.0624298,0.00102923,0.000171021,51.4865,0.24986,205.905
67577,700,FeGaLa3S7,ICSD,426674,1.0033,0.99994,7.38296,1.15881,0.000230049,3.45663e-08,57.5413,0.0519152,0.0151674,0.00018592,7.5856,0.227849,206.062
67583,700,FeGaS7Sm3,ICSD,236396,1.00022,0.999954,8.81802,1.12456,1.04815e-06,1.95987e-08,184.394,0.044018,0.00102379,0.000139995,13.5792,0.209805,206.304
155347,1000,InMo6S8,ICSD,639988,1.00022,1.00002,25.4692,1.12508,1.05804e-06,7.76718e-09,7772.88,0.0213936,0.00102861,8.81316e-05,88.164,0.146266,206.331
142305,1000,CoDy3GaS7,ICSD,426875,1.00022,0.999944,9.78353,1.16641,1.03947e-06,2.30945e-08,590.06,0.045753,0.00101954,0.000151969,24.2911,0.213899,206.389
79324,700,O6RhSmSr3,ICSD,51052,1.00692,0.999888,20.1542,1.10594,0.000461519,1.45404e-08,31744.4,0.027685,0.021483,0.000120583,178.17,0.166388,206.554
136368,1000,CBrGd,ICSD,47225,2.59458e+38,0.999901,36.7488,1.23295,inf,1.81618e-08,380673,0.0504868,inf,0.000134766,616.987,0.224693,206.603
62813,700,Cu2GaO7PrSr2,ICSD,71275,1.00175,0.999876,8.61738,1.13658,0.000117479,2.27653e-08,78.1272,0.0268006,0.0108388,0.000150882,8.83896,0.163709,206.73
61546,700,CrNb4Si3,ICSD,601734,1.00179,1.00015,36.0844,1.21172,0.000117545,2.90928e-08,439073,0.0396077,0.0108418,0.000170566,662.625,0.199017,206.793
62812,700,Cu2GaNdO7Sr2,ICSD,71267,1.00021,0.999876,9.59713,1.14047,1.01729e-06,2.27621e-08,327.22,0.0261448,0.00100861,0.000150871,18.0892,0.161694,206.838
56596,700,Cd4GeS6,COD,2003996,1.00022,0.999892,7.11128,1.18443,1.03947e-06,3.17846e-08,878.411,0.0377987,0.00101954,0.000178282,29.638,0.194419,206.879
79686,700,OS2Sm2,ICSD,72824,1.00396,0.999861,60.0416,1.13123,0.000235157,2.78384e-08,2.84049e+14,0.0198132,0.0153348,0.000166849,1.68537e+07,0.140759,206.882
57184,700,Ce2O4SiTe,COD,2014530,1.00902,0.999878,53.6844,1.17739,0.000591086,2.0102e-08,1.33191e+09,0.0353314,0.0243123,0.000141782,36495.3,0.187967,206.927
73526,700,InO3Y,ICSD,251,1.0134,0.99987,48.3746,1.14944,0.000860054,2.4099e-08,2.56405e+06,0.0176275,0.0293267,0.000155238,1601.27,0.132768,206.962
64090,700,CuO2Sc,ICSD,65547,1.00103,0.999866,158.179,1.12222,5.98824e-05,3.69812e-08,2.61082e+08,0.0319385,0.00773837,0.000192305,16158,0.178714,207.04
43165,700,C3B6Nb7,ICSD,411625,1.02146,1.00003,51.0581,1.18492,0.00121566,4.05141e-08,5.65058e+07,0.0326143,0.0348663,0.000201281,7517.03,0.180594,207.063
139221,1000,Ce4CuS7,ICSD,620904,1.0073,0.999913,32.6488,1.16638,0.000449992,1.55217e-08,8.27703e+13,0.0231635,0.021213,0.000124586,9.09782e+06,0.152195,207.126
4489,700,AsNpS,ICSD,44036,1.00835,0.999885,54.4471,1.18159,0.000541769,2.24595e-08,3.69775e+14,0.0236099,0.0232759,0.000149865,1.92295e+07,0.153655,207.132
76416,700,MnNd4S7,ICSD,643050,1.00115,0.999895,51.2832,1.10966,1.84571e-05,1.52107e-08,2.56075e+14,0.0198845,0.00429617,0.000123332,1.60023e+07,0.141013,207.215
68659,700,GaLaO3,ICSD,76047,1.01809,0.999881,12.8369,1.16022,0.00108958,2.70912e-08,1532.29,0.0175098,0.0330088,0.000164594,39.1445,0.132325,207.234
142440,1000,CoGaS7Tb3,ICSD,426678,1.00022,0.99994,10.5343,1.16696,1.03947e-06,2.11422e-08,592.06,0.0457137,0.00101954,0.000145404,24.3323,0.213808,207.283
61052,700,Cr2CuS4,COD,9012141,1.00023,0.999956,9.98881,1.16745,1.10884e-06,2.93167e-08,1090.65,0.0400606,0.00105302,0.000171221,33.025,0.200151,207.317
159065,1000,NPr3S3,ICSD,416223,2.59147e+38,0.999915,50.5886,1.18647,inf,2.62687e-08,1.16961e+14,0.0576874,inf,0.000162076,1.08148e+07,0.240182,207.328
89507,1000,BGdO3,COD,7018841,1.00579,0.999834,29.3262,1.20535,0.00038944,2.30842e-08,98476.7,0.0394197,0.0197342,0.000151935,313.81,0.198544,207.37
130592,1000,C6Br3La5,ICSD,420616,2.60458e+38,0.999919,18.268,1.24441,inf,1.95533e-08,46526.1,0.057566,inf,0.000139833,215.699,0.239929,207.395
77699,700,Nb3S6Sn,ICSD,74695,1.00021,0.99996,10.8366,1.17029,1.02119e-06,1.68447e-08,373.111,0.0270083,0.00101054,0.000129787,19.3161,0.164342,207.471
76527,700,MnPr4S7,ICSD,643346,1.00115,0.999902,52.5996,1.10973,1.84571e-05,1.509e-08,1.83179e+14,0.0198763,0.00429617,0.000122841,1.35344e+07,0.140983,207.479
65291,700,Eu2O4Si,COD,1527757,1.00149,1.00022,12.2511,1.0806,6.79365e-05,1.01931e-07,2363,0.0188651,0.00824236,0.000319267,48.6107,0.13735,207.563
39230,700,C2N3Sr2,ICSD,27412,2.59069e+38,0.999943,23.609,1.20815,inf,2.56552e-08,8579.43,0.0571762,inf,0.000160172,92.6252,0.239115,207.608
159031,1000,NNd3S3,ICSD,416222,2.59147e+38,0.999914,50.2084,1.1853,inf,2.43068e-08,1.20296e+14,0.057536,inf,0.000155907,1.09679e+07,0.239867,207.634
45523,700,C4B4Nb7,ICSD,411624,2.61112e+38,1.00006,42.477,1.1873,inf,3.3517e-08,4.37206e+06,0.0321901,inf,0.000183077,2090.95,0.179416,207.66
58032,700,Cl24Ga6NaSb7Te8,ICSD,425225,1.00022,1.00004,133.352,1.21831,1.03947e-06,4.54578e-08,2.556e+14,0.0470229,0.00101954,0.000213208,1.59875e+07,0.216848,207.679
74880,700,La4Ni3O8,COD,4339333,1.01574,0.999959,11.6753,1.12767,0.000979705,4.37235e-08,755.144,0.0231048,0.0313002,0.000209102,27.4799,0.152003,207.749
130591,1000,C6Br3Ce5,ICSD,420617,2.6052e+38,0.999916,48.4133,1.24273,inf,2.73686e-08,3.79475e+14,0.0580953,inf,0.000165435,1.94801e+07,0.24103,207.768
55853,700,Ca6Hf19O44,ICSD,4135,1.0057,0.999926,24.644,1.17978,0.000390491,3.57523e-08,1.82994e+06,0.0620583,0.0197608,0.000189083,1352.75,0.249115,207.868
158906,1000,N2SeTh2,ICSD,23211,2.60082e+38,0.999909,39.4847,1.23779,inf,1.90335e-08,1.38345e+13,0.0588199,inf,0.000137962,3.71948e+06,0.242528,207.91
158866,1000,N2Nd4Se3,ICSD,412929,2.59164e+38,0.999902,38.1407,1.2326,inf,2.82128e-08,4.47264e+14,0.0602831,inf,0.000167967,2.11486e+07,0.245526,208.068
68896,700,Gd10S19,ICSD,416804,1.00409,0.999882,16.4183,1.23904,0.000284601,1.5685e-08,8328.77,0.0613121,0.0168701,0.00012524,91.2621,0.247613,208.074
77880,700,Nd2O7Sn2,ICSD,82958,1.00024,0.999901,25.3554,1.14226,8.9925e-07,1.1593e-08,47270.3,0.0362014,0.000948288,0.000107671,217.417,0.190267,208.092
67702,700,FeInLa3S7,ICSD,426492,1.0033,0.999945,7.40648,1.16033,0.000230049,3.50094e-08,61.3323,0.051563,0.0151674,0.000187108,7.8315,0.227075,208.155
2008,700,Al6O12Sr4Te,ICSD,82609,1.00028,0.999899,11.8901,1.13115,1.32805e-06,1.23367e-08,1165.85,0.0247566,0.00115241,0.000111071,34.1445,0.157342,208.276
56600,700,Cd4In16S33,COD,4123974,1.00021,1.00005,7.87097,1.20225,1.02119e-06,5.09946e-08,410.147,0.0420788,0.00101054,0.00022582,20.2521,0.205131,208.287
55606,700,Ca2O5U,ICSD,23198,1.00333,0.999856,26.9207,1.15589,0.00022973,1.17668e-08,8786.33,0.0600587,0.0151569,0.000108475,93.7354,0.245069,208.591
57541,700,CeGaO3,ICSD,76048,1.01354,0.999865,56.4677,1.15348,0.00081422,3.30958e-08,3.22405e+12,0.0178823,0.0285345,0.000181922,1.79556e+06,0.133725,208.623
76954,700,N2Nd4Te3,ICSD,414588,2.59164e+38,0.999985,51.4866,1.18043,inf,3.63028e-08,9.93209e+14,0.0436091,inf,0.000190533,3.15152e+07,0.208828,208.635
92032,1000,BeLa3S7Ti,ICSD,616310,1.00408,0.999886,11.7346,1.22027,0.000284725,1.84245e-08,344.043,0.0376709,0.0168738,0.000135737,18.5484,0.19409,208.711
6653,700,B4Rh4Y,COD,1511508,1.0063,0.999947,69.1981,1.1341,0.000397714,4.89792e-08,5.39341e+08,0.0220152,0.0199428,0.000221312,23223.7,0.148375,208.717
79325,700,O6RhSr3Tb,ICSD,51054,1.00308,0.999899,13.8459,1.11543,0.000196527,1.67549e-08,9541.21,0.0313984,0.0140188,0.000129441,97.6791,0.177196,208.893
80164,700,PbS3Zr,ICSD,2439,1.00022,0.999868,10.4829,1.23312,1.03947e-06,8.19833e-09,724.023,0.0493585,0.00101954,9.05446e-05,26.9077,0.222168,209.028
159102,1000,NZr,COD,9008778,2.60853e+38,0.999985,26.6807,1.22915,inf,2.28977e-08,156525,0.0436639,inf,0.00015132,395.632,0.208959,209.182
61240,700,Cr4Nb2Si5,ICSD,626410,1.0018,1.00015,46.3294,1.16439,0.000117542,2.7076e-08,547231,0.0309863,0.0108417,0.000164548,739.751,0.176029,209.182
91951,1000,BeCrGd3S7,ICSD,616232,1.00564,0.999919,12.7797,1.17307,0.000391047,2.06871e-08,3197.6,0.0216484,0.0197749,0.00014383,56.5474,0.147134,209.215
61640,700,CrS4Yb2,ICSD,601728,1.00021,0.999941,8.08483,1.10815,1.02119e-06,2.88324e-08,1691.14,0.0100164,0.00101054,0.000169801,41.1235,0.100082,209.226
73383,700,InLaO3,COD,2013696,1.01105,0.999878,12.6484,1.15174,0.000730482,2.3227e-08,1293.75,0.0178932,0.0270274,0.000152404,35.9687,0.133765,209.291
62811,700,Cu2GaLaO7Sr2,ICSD,71276,1.00483,0.999864,9.40822,1.15131,0.000338478,2.37663e-08,594.259,0.0284068,0.0183978,0.000154163,24.3774,0.168543,209.3
145630,1000,CuGeS7Tb3,ICSD,155078,1.00021,0.999954,7.05712,1.13153,1.02119e-06,1.7646e-08,117.123,0.0210815,0.00101054,0.000132838,10.8223,0.145195,209.353
2428,700,AlCoGd3S7,ICSD,606580,1.00562,0.999917,8.72842,1.15615,0.000391139,3.16883e-08,167.243,0.0438385,0.0197772,0.000178012,12.9323,0.209377,209.439
74903,700,La5MnO16Os3,ICSD,150282,1.01106,0.999911,14.6664,1.1917,0.000730437,3.9353e-08,28742.7,0.0519072,0.0270266,0.000198376,169.537,0.227832,209.535
54459,700,CBrPr2,ICSD,420348,2.59139e+38,0.999914,81.3444,1.16526,inf,2.58674e-08,5.12494e+14,0.0440291,inf,0.000160834,2.26383e+07,0.209831,209.568
4179,700,AsEuLiS3,COD,4306093,1.00025,1.00001,5.86798,1.15703,1.10702e-06,2.99634e-08,153.565,0.0275579,0.00105215,0.0001731,12.3921,0.166006,209.582
128719,1000,C4Y3,ICSD,619109,2.61053e+38,0.999976,55.2802,1.22686,inf,2.48239e-08,5.56653e+11,0.0310494,inf,0.000157556,746092,0.176208,209.717
1558,700,Al2O9Y4,ICSD,63650,1.00872,0.999852,57.0673,1.14614,0.000591485,2.80223e-08,7.83438e+06,0.0221426,0.0243205,0.000167399,2799,0.148804,209.74
159086,1000,NTeU,COD,1523187,2.60138e+38,0.999899,60.9085,1.23718,inf,2.62877e-08,1.06533e+14,0.0574764,inf,0.000162135,1.03215e+07,0.239742,209.761
76723,700,Mo3Si4Y2,ICSD,76379,1.00562,1.00004,22.4907,1.17338,0.000391153,3.48541e-08,15966,0.0341502,0.0197776,0.000186692,126.356,0.184798,209.774
136387,1000,CCe,ICSD,617324,2.60748e+38,0.999995,65.0335,1.23671,inf,2.65466e-08,3.12064e+13,0.0492959,inf,0.000162931,5.58627e+06,0.222027,209.795
81208,700,S3Sn2,COD,2310450,1.00021,1.00004,55.7922,1.18658,1.02119e-06,4.1362e-08,1.96755e+09,0.0486024,0.00101054,0.000203377,44357.1,0.22046,209.802
