id,formula,database,T,zT_pred,zT_std
4301710,C11H7CuN3O2,COD,700,0.19268733,0.04209081
2220736,C14H6Cl2CuN2O8,COD,700,0.19267675,0.033158995
2009075,C34H32Cu2N6O10Zn,COD,700,0.19267611,0.039046753
2011176,C50H44Cl2NiO8P4,COD,700,0.1926677,0.054511584
2210323,C25H21BrN2O3S,COD,700,0.19265762,0.037515156
2020031,Re25Zr21,COD,700,0.19265454,0.12124548
617469,C2CoYb,ICSD,700,0.1926347,0.08417763
1008161,LiO2Rh,COD,700,0.19263335,0.07059531
99615,Na2O9P2SrV,ICSD,700,0.19262023,0.042989206
8101155,Bi2K3O12P3,COD,700,0.19261989,0.0903
2002722,CuGd2KMo4O16,COD,1000,0.1926123,0.08751033
4331423,B2F8Mn,COD,1000,0.19260801,0.07055047
1001756,Ba3Cl2O5Tl2,COD,700,0.19260085,0.09182809
2009787,CH6Ga3NO13P3,COD,700,0.19259787,0.04636454
4100341,C24H23ClN2Pd,COD,700,0.19259015,0.053499997
2214995,C29H22N2O8Zn2,COD,700,0.19258797,0.047913875
173735,CCl3F3Si,ICSD,700,0.19257881,0.06736018
82026,Cr2O15Se6,ICSD,1000,0.19256906,0.08115492
261365,KLaO4Ti,ICSD,1000,0.19254607,0.063582145
4305838,C54H30O13Zn4,COD,700,0.19253808,0.04995515
166835,InO14P4Sb,ICSD,700,0.19252953,0.091246426
23038,H3NO6Se2,ICSD,700,0.19251978,0.09426183
2007248,C40H20I2N10Zr,COD,700,0.19251598,0.06394174
4000541,O7P2Sn2,COD,700,0.19251448,0.06677106
281698,BaNbO8PTe,ICSD,700,0.19251284,0.054115593
2001140,C18H17Cl2OPPt,COD,700,0.19250965,0.051375836
8103481,B4Y,COD,1000,0.1925046,0.09427373
641726,La7Rh3,ICSD,1000,0.19249493,0.07110642
1511376,B10Nd2Ni,COD,700,0.19249356,0.09121997
59232,ClGdO,ICSD,1000,0.19249155,0.12740497
1001509,BiK9O24U6,COD,1000,0.19249038,0.10267972
26290,C11F24Ni2O3P4S2,ICSD,1000,0.19248277,0.059333786
2011785,C50H48N2O10P4Pt,COD,700,0.1924826,0.041344486
2010419,CAgO2,COD,700,0.19247451,0.05258286
51632,LiMnO9P3,ICSD,1000,0.19247149,0.059052173
416966,Br2Co5O12Se4,ICSD,700,0.1924655,0.09508022
4301160,C121H87LiO4,COD,700,0.19246423,0.055151325
4317694,C27H9Cd3O26,COD,700,0.19245663,0.04807864
2007934,C25H19BCl2N2O4,COD,700,0.19244267,0.037573595
2206127,C28H22Br4N4O3Zn,COD,700,0.19243811,0.039959323
8101055,AuNaO2,COD,700,0.1924325,0.074321285
1509303,AgEr,COD,700,0.19242314,0.06403378
1522148,Nd2O2Te,COD,1000,0.19242288,0.10191697
2220426,C28H16F4IrN3O2,COD,700,0.19240981,0.0539392
94539,Ca9MnNaO28P7,ICSD,1000,0.1923989,0.06089932
410824,Cr2IO4P,ICSD,700,0.19238974,0.06472797
2218238,C35H31IrN3O3,COD,700,0.19238636,0.05518777
2209904,C54H38F4MgN4,COD,700,0.19238283,0.05096415
2208602,C38H34Br2CuN10O8,COD,700,0.19236894,0.04794103
657998,IrSc,ICSD,1000,0.19235562,0.0739775
8100803,B5Ba2ClO9,COD,700,0.19235466,0.07995319
2207969,C17H8Cl3F3N2O2,COD,700,0.1923522,0.034763444
8101272,C21H20O3Ti2,COD,700,0.1923518,0.05697558
1008671,LiNbO2,COD,700,0.19234693,0.061595917
1100505,C49H95B2Li3O2Si2,COD,700,0.1923384,0.0620799
411709,Cu2La2Mg,ICSD,700,0.19232962,0.06812595
107724,Ba2Li3O14P4,ICSD,700,0.19232525,0.07235132
2013270,C21H16ClNOS,COD,700,0.19232374,0.044120207
2006312,C20H16MnN2O6,COD,700,0.1923233,0.05337728
91527,KNiO9P3,ICSD,700,0.19231941,0.064458676
58730,BePo,ICSD,700,0.19231573,0.116829455
8100036,C12B9La10,COD,1000,0.19231205,0.075901285
51449,LaLuO3,ICSD,1000,0.1923076,0.08089562
2216368,C32H22F2N6NiS4,COD,700,0.19230518,0.050219122
8100495,H3O9P3Sc2,COD,700,0.19230089,0.062237274
245455,Ba2NbO6Tb,ICSD,1000,0.19229284,0.055375353
422494,GeNa2O21S6,ICSD,700,0.19229189,0.05197078
4330961,Ca10Ge3Pt7,COD,700,0.19228582,0.056188602
2014427,C9H5CrO3,COD,700,0.19227934,0.052821904
2204772,C19H11ClFNS,COD,700,0.19227783,0.038705565
603259,C18Mn13Tm10,ICSD,700,0.192272,0.06427173
419665,LaO3Tm,ICSD,1000,0.19226478,0.06391548
616028,BaPd,ICSD,700,0.19226278,0.07302412
419358,B4RhY,ICSD,1000,0.19224834,0.06404063
2018068,Dy2H4O12S3,COD,700,0.19224337,0.070641205
50059,C10CrFe2O10Se4,ICSD,700,0.19223146,0.065333135
79947,B5NdNiO10,ICSD,700,0.19222449,0.07523915
164138,H6O10SeTeTl2,ICSD,700,0.19222301,0.07247555
2209419,C31H30MnN4O10S,COD,700,0.19222264,0.04755324
168341,Lu2O3,ICSD,1000,0.19220859,0.06619586
172481,B2BiFO4,ICSD,700,0.19220774,0.09682423
2221480,C13H8BrCl2NO,COD,700,0.19219767,0.050208014
630924,ErPd,ICSD,700,0.19218703,0.07536259
1529843,CsF6Sb,COD,700,0.19218545,0.098781094
2005554,C18H10N2OS2,COD,700,0.19217823,0.055250995
416217,NS3Tb3,ICSD,700,0.1921736,0.085456535
9008809,CaTl,COD,700,0.19216941,0.07583435
157582,CB2Ni2Pr,ICSD,700,0.19216879,0.10705203
9010568,O8Te3Ti,COD,1000,0.19216348,0.077294886
7205713,C24H15F4I2OP,COD,700,0.19216053,0.04719665
2005198,C31H30NO4Sn,COD,700,0.1921596,0.048329465
2200676,C15H8ClNO2,COD,700,0.19215375,0.05154941
2205578,C19H11Cl2F3N4O,COD,700,0.19215319,0.045293678
2222041,C14H9ClN2OS,COD,700,0.19211681,0.04446384
4301141,C40H35BCuN3,COD,700,0.19210951,0.04143238
2213731,C24H21MnN2O7,COD,700,0.19210382,0.0431171
4320285,C12H6F6Te,COD,700,0.19209658,0.05020032
2215859,C34H24N6NiO4,COD,700,0.19208641,0.05753377
2200167,C13H7ClNO2,COD,700,0.19208595,0.054403365
7114523,C34H25Sn,COD,700,0.19208029,0.04585358
4101043,C27H14Br2F6N2,COD,700,0.19207709,0.04512672
2204253,C35H30Cl2N6NiO2,COD,700,0.1920643,0.04433606
400416,Cl3Eu3LiO4Si,ICSD,700,0.19206172,0.0872409
1511595,B6Cr2Th,COD,700,0.19204064,0.06600323
2009606,C24H20AuPS,COD,700,0.19203892,0.03946992
410707,F7K2Mn2Rb,ICSD,700,0.19202165,0.074651
9012952,KO5PTi,COD,700,0.192019,0.06513187
2106441,MgMo2O7,COD,1000,0.19201137,0.07388024
2016132,C30H22Cl2CuN2O12,COD,700,0.19200893,0.0340929
7015440,C27H15F4IrN4O2,COD,700,0.1920067,0.048485428
2013242,Cu3H48O52V10,COD,700,0.19200082,0.091906846
7008643,C61H49P2Pt,COD,700,0.19199678,0.039765403
2220414,C21H14CdN4O2S,COD,700,0.191995,0.042519994
2224381,C29H19N3O5Zn,COD,700,0.1919919,0.036852814
2003655,C39H31Mn3N2O11,COD,700,0.1919846,0.05664727
650166,Re2Th,ICSD,700,0.19198206,0.10547541
623135,Co10Ga7Nd26,ICSD,700,0.19197825,0.1425066
2009821,C21H12O13Y,COD,700,0.19196461,0.08929952
423609,BFO4Pb3,ICSD,700,0.19196238,0.10712594
421470,Ge3O12Sb4,ICSD,700,0.19196162,0.07399774
248206,Ca3LiO6Os,ICSD,1000,0.19195963,0.073539175
7006606,C13H11NaO,COD,700,0.1919536,0.061622076
2010172,C8H5CrNO3,COD,700,0.19191559,0.04533402
4100693,C23H8AlF15O2,COD,700,0.19191523,0.05213395
416615,CeNaO12P4,ICSD,700,0.19190797,0.07882378
250745,B18MgO36Sr8,ICSD,700,0.19190647,0.069910504
2205668,C29H25ClNO2P,COD,700,0.19190598,0.04369164
9001675,H4Mn2O6Si,COD,700,0.19190577,0.07279389
4332766,F7O3Os2,COD,1000,0.1918861,0.08716814
107943,AsCuSr,ICSD,700,0.19187337,0.06993274
421532,Cl4OsSc4,ICSD,1000,0.19183788,0.08116333
165876,CeKO12P4,ICSD,700,0.19183438,0.08622381
614748,B4Mn2Mo,ICSD,700,0.19183145,0.03609333
4020863,C13H8OSe,COD,700,0.19182874,0.046080746
2010728,C34H30N6O4S2Zn,COD,700,0.19182527,0.038116824
4300149,C36Mo6N4O33P2,COD,700,0.1918207,0.043932587
61156,O21P6V4,ICSD,700,0.19180454,0.061357554
651736,Sb3Y4,ICSD,700,0.19179848,0.100810125
2215658,C13H8BrNO3S,COD,700,0.19179657,0.045497295
1100431,C13H12O2V,COD,700,0.19179513,0.049748227
2007893,C18H15ClCuPS3,COD,700,0.19178614,0.046883956
74973,Cl2HgO2Pb2,ICSD,700,0.19178535,0.09930966
9008984,CLiN,COD,1000,0.19177721,0.07243776
625128,Co2Si2Y,ICSD,700,0.19177085,0.061044276
300273,Cl2Mo,ICSD,700,0.19176956,0.047301035
247841,La2O7SrW,ICSD,1000,0.19176878,0.08404399
250173,Dy2Hf2Mo7O28,ICSD,1000,0.1917679,0.06565378
2215238,C26H18Cl2N2O7Zn,COD,700,0.19176565,0.04642279
9001853,CMgO3,COD,700,0.19175324,0.054780073
624967,Co16Sc6Si7,ICSD,700,0.19172964,0.085745946
40312,O7SrV2Zn,ICSD,1000,0.19172437,0.05506894
4300589,Ba2F2S3Sn,COD,700,0.19171846,0.08891752
9002376,Cl2O5Pb3W,COD,700,0.19171345,0.10327451
2006904,C26H19AuNO2P,COD,700,0.19170755,0.049177863
69099,C2Er2Re,ICSD,700,0.19170733,0.054933026
88102,C2Ba,ICSD,1000,0.19170488,0.08122477
2220314,C48H40CuEu2N8O20,COD,700,0.19169691,0.08143109
2013291,C32H16Cl2GeN8,COD,700,0.19168286,0.046100855
189807,O7P2Ti,ICSD,700,0.19167623,0.06357992
408645,Cl8Nb3,ICSD,700,0.19166966,0.052839346
2209083,C14H11ClFNO,COD,700,0.19166504,0.045844514
613306,B6Co3Sm4,ICSD,700,0.19166197,0.10568333
1011220,CaO5SiTi,COD,700,0.19165605,0.06791437
2004901,C26H18Cl2N2NiS2,COD,700,0.19165412,0.059492804
2215382,C37H35BN6SZn,COD,700,0.1916484,0.047392473
9009746,Mg2O7V2,COD,1000,0.19164473,0.066116214
87989,Ga3ILi4O12Si3,ICSD,700,0.19164276,0.06702083
86473,IrO7Pr3,ICSD,1000,0.1916419,0.09582257
69691,F35Sb7Se8,ICSD,700,0.19163774,0.103218555
7005517,C38H32P2Pt,COD,700,0.19162415,0.036163677
4000469,CsInO7P2,COD,700,0.1916234,0.07192986
2211974,C36H24CdN4O5,COD,700,0.19162293,0.035618212
2204288,C21H17Cl2N3OZn,COD,700,0.19162089,0.040273372
2015120,GaI3O9,COD,700,0.19161762,0.09546262
86679,LaMo2O5,ICSD,1000,0.1916123,0.0501265
2205953,C109H92Cl6P6Ru2,COD,700,0.19161186,0.057594776
2202983,C20H16ClCuN3O4,COD,700,0.19160838,0.04544825
7104047,C48H26N4Ni,COD,1000,0.19160795,0.06381596
67523,AsLiMgO4,ICSD,1000,0.19159178,0.09030118
2201531,C15H14F6NOP,COD,700,0.19159117,0.056708593
161499,As2LiO7Sc,ICSD,1000,0.19158606,0.0492694
423979,H2N2O7Zn,ICSD,1000,0.19156669,0.1138812
27737,LaO8RbW2,ICSD,700,0.1915624,0.06198034
419474,Cu5Mg16Y5,ICSD,700,0.19156218,0.068283275
5910227,As4IKO6,COD,700,0.19156118,0.0559872
1524693,FeN,COD,700,0.19155882,0.07776648
426325,BaO17Si5Y4,ICSD,1000,0.19155285,0.06024484
2218841,C38H24CdCl2N4O6,COD,700,0.1915518,0.040974878
84738,MgO6RhSr3,ICSD,1000,0.19154839,0.0727302
2220280,C30H21Br2N2O4Sb,COD,700,0.19154757,0.041965924
2207705,C21H14N2O5Zn,COD,700,0.19153726,0.039897956
7008866,C46H38P2Pt,COD,700,0.19153371,0.04574221
245133,CrKO7V2,ICSD,1000,0.19153021,0.0615177
107401,AlCo2Nd2,ICSD,700,0.1915295,0.082638115
50020,Ca3NaO6Ru,ICSD,1000,0.19152881,0.08329071
2230188,C22H13FNNiS10,COD,700,0.19152547,0.05483811
425263,BrMoO4Pr,ICSD,1000,0.19152346,0.066264935
2203883,CH5F5NNp,COD,700,0.19151072,0.12789337
630052,DyOs2,ICSD,700,0.19151053,0.120191574
8101639,H2O8P2Sr,COD,700,0.19150929,0.07102942
66367,CF3N2O3S2Se2,ICSD,700,0.19150239,0.10038683
1008316,CeIS,COD,700,0.19150168,0.09064953
7221164,Li7Sn3,COD,700,0.19149747,0.08129817
7015483,C62H41ClN6Zn,COD,700,0.19149308,0.045564063
2216314,C33H30Cl2N3PRu,COD,700,0.19149132,0.054082774
1100122,CBaF2O3Zn,COD,700,0.19149113,0.08413623
2230090,C18H16Cl2CuN2O2,COD,700,0.19148797,0.04238783
2018059,C16H15B2NaO13,COD,700,0.19148757,0.058712974
73580,Ag2O6PV,ICSD,1000,0.19148275,0.06610981
201803,CAlF5O3Sr2,ICSD,700,0.19148001,0.096505
618232,C2Lu2Re,ICSD,700,0.19147156,0.08057614
427029,Br5RuY4,ICSD,700,0.19146621,0.07029614
4316929,C9H3DyO7,COD,700,0.19142719,0.061322957
247813,La5Si4,ICSD,700,0.19142133,0.09689605
2447,C3Nd2,ICSD,700,0.19141325,0.08504029
9009125,CdCl2,COD,700,0.19139962,0.07280862
619502,Ca3Pd2,ICSD,700,0.19139849,0.04978937
7106494,C18H15AuF2O2P2,COD,700,0.1913948,0.060642414
4306749,Ca7GeN6,COD,700,0.19139434,0.080425896
402750,B3H3LiO9P,ICSD,700,0.19138923,0.06742797
2219685,C43H34O4SSn2,COD,700,0.19138713,0.0450084
109298,O4Rh2Zn,ICSD,1000,0.19138506,0.052984368
4303548,C36H30AlN3O6,COD,700,0.19137643,0.04967151
76608,C3CeO13PSr3,ICSD,700,0.19136724,0.064318344
2229960,C16H12BrFO2,COD,700,0.1913594,0.052118294
2204936,C18H11CuN3O6,COD,700,0.191354,0.04039058
417966,Al6Ca10Ge9,ICSD,700,0.19134113,0.08162563
409784,H2NaO8P2Sc,ICSD,1000,0.19134003,0.05318688
421964,BaNpO8P2,ICSD,1000,0.19133753,0.091842644
2000784,C37H22Au2F10P2,COD,700,0.19132906,0.0571354
2211193,C26H24CuF6N6P,COD,700,0.1913209,0.03697856
2004940,C27H25AgCl2F6Sb,COD,700,0.19131738,0.046907827
1008916,F7KYb2,COD,700,0.19131595,0.08436968
2220033,C26H18CdN2O6,COD,700,0.19130473,0.042359132
9000672,AlCa2O40V14,COD,700,0.19129966,0.038922388
262995,Ca2O6SbSc,ICSD,1000,0.19129732,0.060897376
75363,Cl13Nb6O3Sc,ICSD,700,0.19128972,0.041187152
411221,O12S3Sc2,ICSD,700,0.19128674,0.055519983
2103796,C26H43F3O3P2Pd,COD,700,0.191286,0.04910073
2206402,C25H20FN3O2S,COD,700,0.19128317,0.03988085
2221399,C32H24N6O8SZn,COD,700,0.19128022,0.04328277
2014931,C62H49BCoN8O2,COD,700,0.19126996,0.06265757
2001063,C18H15Cl2O3PPd,COD,700,0.19126701,0.04182316
4030758,Mo5O16U,COD,1000,0.19126178,0.06318774
2103928,EuMo5O8,COD,1000,0.19126154,0.055514716
1010974,CrN,COD,1000,0.19125813,0.06119555
54295,NiPrZn,ICSD,700,0.19125387,0.072085544
151080,CuInO5V,ICSD,1000,0.19125128,0.06210511
2209186,C27H16CdN4O4,COD,700,0.19124816,0.03705688
2003093,C19H9F6O3P,COD,700,0.19124252,0.03586113
71149,Cl15NiZr6,ICSD,1000,0.1912372,0.059140623
2208247,C21H20ClMnN4O2,COD,700,0.19122902,0.044159822
75442,As3Co3H2NaO12,ICSD,700,0.19121397,0.06941379
2571,H14O19S2U2,ICSD,700,0.19121261,0.095955506
95972,Li2MgO4Si,ICSD,700,0.19120753,0.06696036
2210077,C28H25IrN2O2,COD,700,0.19119243,0.04748579
2219532,C28H20B5F20N24Na,COD,700,0.1911852,0.058878142
617615,C2Dy2Re,ICSD,700,0.19117023,0.061801303
2203892,C14H9BrO2S,COD,700,0.19116989,0.044466473
2216426,C27H21ClN2O3Sn,COD,700,0.19116826,0.03648447
1523439,HfTc,COD,1000,0.19116701,0.09287689
4021267,C38H30F2OSi2,COD,700,0.19116443,0.046215057
1509697,Ag2O3Te,COD,700,0.19115776,0.07452111
37447,CoF6Pt,ICSD,700,0.19115053,0.07346185
419438,As2Cl6Hg4U,ICSD,700,0.19114876,0.14560711
4062335,C22H18AuOP,COD,700,0.19114046,0.0459402
93522,Ba3Cu3O12Sc4,ICSD,1000,0.19112895,0.07660764
63247,Al2H18MgO18P2,ICSD,700,0.19111973,0.07924444
2220408,C48H36Cl2N2O5Sb2,COD,700,0.19111937,0.048473854
636782,Ge4La5,ICSD,700,0.19111751,0.101714
66918,C5CrO5Te,ICSD,700,0.19111547,0.042342667
52675,Au2Si2Sm,ICSD,700,0.19110844,0.08299704
1510816,B2Rh5Sc3,COD,700,0.19110686,0.07018058
1530040,F4KSb,COD,700,0.19109279,0.06679236
33788,BaF6Sn,ICSD,700,0.19108629,0.0676743
422058,I6InO18Rb3,ICSD,700,0.1910791,0.07022227
23480,Ho3O6Sc,ICSD,1000,0.19106835,0.06811458
2015079,C17H8Br2O3,COD,700,0.19106679,0.029517313
21064,CaO6V2,ICSD,1000,0.19106632,0.072254896
422201,Nb3O12RbTe2,ICSD,700,0.19105844,0.05788844
28423,CaMn6O12Si,ICSD,1000,0.19105732,0.05856406
71553,B7BrCo3O13,ICSD,700,0.1910516,0.08662055
2002592,CuMo2O8Sm,COD,1000,0.19105108,0.047330596
4305862,Ba3O8V2,COD,1000,0.1910503,0.06742279
1100200,C28H74Cu2Li2O3Si4,COD,700,0.19104986,0.06469811
415707,Hg4N6O19Pb2,ICSD,700,0.19104758,0.08540955
2106667,Pu5Ru3,COD,700,0.19104476,0.0975201
67975,B2BaBe2O6,ICSD,700,0.1910441,0.051830567
36212,CsF10Yb3,ICSD,700,0.19103527,0.092135735
2205783,C24H18N6OZn,COD,700,0.19102062,0.03880584
1522548,Gd7Pd3,COD,700,0.19101761,0.076857984
2014146,C24H19AuPS,COD,700,0.19101572,0.047228504
2014964,O9Se3Tl2,COD,700,0.19101532,0.09205099
44854,Ca2Ge,ICSD,700,0.1910112,0.08693714
2208770,C14H10BrFO,COD,700,0.19099663,0.03768211
2210499,C25H22AuClO4P2,COD,700,0.19099501,0.05769448
2010773,C29H24INO,COD,700,0.19098747,0.051521726
2007053,C22H20Zr,COD,700,0.19098213,0.05871188
4301140,C34H28BCuN2,COD,700,0.19098139,0.036270656
2214930,C13H8Br2NOS,COD,700,0.19098023,0.046218187
290133,Al2CoO4,ICSD,700,0.19097105,0.10095978
261332,B3GeO7Rb,ICSD,700,0.19096617,0.059376568
2104581,C26H16Br2N2O6Tb,COD,700,0.19096206,0.078169875
2001065,C26H24CuN6O4S2,COD,700,0.19096111,0.04725244
2229967,C22H19BrN2OS,COD,700,0.19095202,0.034617893
4030867,F5KZr,COD,1000,0.1909486,0.076182
1525284,CrF6Hg,COD,1000,0.19093622,0.07955954
245226,B2Na2O7Y2,ICSD,700,0.1909347,0.051268436
621064,Ce2Fe2S5,ICSD,700,0.19092928,0.12413493
245999,MnO3Rb3,ICSD,700,0.19092256,0.06850356
401384,C2Br3Gd4,ICSD,700,0.19092076,0.11686657
7004808,AgN3O4,COD,700,0.19091836,0.080569185
7003978,C27H21LiN,COD,700,0.19091038,0.056953654
422977,LaO14P5,ICSD,700,0.1908991,0.0675309
2012418,O9P2V2,COD,700,0.19089882,0.05204606
57009,C2Cr3,ICSD,700,0.19089745,0.042875372
47224,Cl3Gd2N,ICSD,1000,0.1908921,0.08132459
68203,As2Ca4O,ICSD,700,0.19088805,0.08375356
644620,NPV3,ICSD,1000,0.19088575,0.06932955
417497,CeH2K2O13S3,ICSD,1000,0.19087872,0.08545253
635870,GdIrSi,ICSD,700,0.19087811,0.080379196
2207772,C19H12ClN5O2S,COD,700,0.19087787,0.04004135
9008777,CZr,COD,1000,0.1908733,0.070073195
2210871,C32H22N8NiO4S4,COD,700,0.19086963,0.056365002
9003568,CaO4S,COD,700,0.19086933,0.08128398
4301430,C24H18CuN8O2,COD,700,0.190861,0.038661193
9015432,AsO3Sb,COD,700,0.19086052,0.08996434
7205841,C21H16N2O4Zn,COD,700,0.19084707,0.042645935
411037,F15IO3Te3,ICSD,700,0.19083925,0.09441513
166624,Na8O36Si12Y3,ICSD,700,0.1908325,0.04340452
9010629,O5SV,COD,700,0.19083017,0.052676618
78506,C2F6LiNO4S2,ICSD,700,0.1908142,0.08372538
2222499,C18H8F6N2O4S,COD,700,0.19081096,0.04008869
29010,AlO2Tl,ICSD,700,0.19080368,0.09354067
64634,O15P4V3,ICSD,700,0.19079824,0.05536163
1527499,BiCsF6,COD,700,0.1907882,0.10041447
7151029,C45H40GeO2,COD,700,0.19078659,0.048792124
9011375,As2MoO7,COD,1000,0.1907692,0.04917191
1525935,Fe5O12Tb3,COD,700,0.19073291,0.088266306
92836,Mn3Na4O15P4,ICSD,1000,0.19072804,0.06689199
2004381,C20H15F3MoN2O4,COD,700,0.1907184,0.06563765
2002939,C8H2Br2O3,COD,700,0.1907157,0.039063964
1532872,PbPd2Pr2,COD,700,0.19070706,0.073056474
418262,AlEuH22Mo6O35,ICSD,700,0.19070259,0.05938013
7206025,C18H11N3O4Zn,COD,700,0.19070181,0.038075726
71554,B7ClNi3O13,ICSD,700,0.19069652,0.07511674
2003080,C19H9AsF6O3,COD,700,0.19069386,0.047361955
77776,PPtSm,ICSD,700,0.19069082,0.07401791
187662,MgMoO6Sr2,ICSD,1000,0.19068883,0.07252525
2210005,C28H27Cl3NPPt,COD,700,0.19068772,0.051484443
35761,F6Na3NbO,ICSD,700,0.19068718,0.062729344
2000576,C41H32F6O6P2S2,COD,700,0.19068526,0.04575221
4031372,Cl3F2Sb,COD,700,0.19068365,0.085765764
153698,Ba5Co5O14,ICSD,700,0.1906824,0.09104447
410180,GaO9P3,ICSD,700,0.19067314,0.072787784
7024042,Li2MoO4,COD,700,0.19067101,0.084004164
109662,C10H8Ca3Ni2O26S8,ICSD,700,0.19065435,0.067279726
2014055,C27H26Cl2OPSn,COD,700,0.19065028,0.05769764
422946,F35H4K10LiO2Zr6,ICSD,1000,0.19064613,0.0854534
2004484,C34H33ClN2OSn,COD,700,0.19063406,0.045589156
27345,F6KRb2V,ICSD,700,0.19063392,0.057442352
2104489,C57H24Cl6F20N6Ru,COD,700,0.19063255,0.04781671
2224294,C34H29AgClN5O6,COD,700,0.19062845,0.046308063
74369,CaFe3HO9Si2,ICSD,700,0.19062844,0.06724197
250566,B6F2O11Pb3,ICSD,700,0.19062684,0.07859816
1523430,AlLi2Rh,COD,700,0.19061805,0.056659892
1511272,BO2Tl,COD,700,0.19060385,0.105626434
4312301,B9Ba3O18Y,COD,700,0.19060028,0.056309596
416589,KNbO6U,ICSD,1000,0.19059739,0.09270891
618621,CPV3,ICSD,700,0.19059584,0.06860295
2211852,C32H24O3Sn,COD,700,0.19058603,0.048427336
84826,NiPZr2,ICSD,700,0.19058384,0.08183712
9007464,BrNa,COD,700,0.19057974,0.082028106
9008252,HgO4P,COD,700,0.19057825,0.07163612
422102,Mo2O9PrSb,ICSD,1000,0.1905767,0.06268138
7106467,C36H27F6IrN5P,COD,700,0.1905718,0.05876644
66535,CsO7SbSi2,ICSD,700,0.19056565,0.07359941
2216684,C16H8CdN2O4,COD,700,0.1905564,0.04014507
2310334,Cl3Gd,COD,700,0.19055502,0.06518412
2009184,HNa2O5PZn,COD,700,0.19055311,0.08323186
4322159,C20H19AuNOP,COD,700,0.19054943,0.049111772
1008254,MoO6Rh2,COD,1000,0.19054693,0.054496817
44700,LaPt2Si2,ICSD,700,0.19054674,0.05484238
2229975,C26H18Cl2CuN4,COD,700,0.19051857,0.050817322
4314914,C4H4O10U,COD,1000,0.19051544,0.068372235
4318349,Ag6Mo5O27U3,COD,1000,0.19051093,0.084493145
422490,GeK2O21S6,ICSD,700,0.19048917,0.049581148
96951,KO5S2Ti2Y2,ICSD,1000,0.19048494,0.05988969
609157,AlPtSm,ICSD,700,0.19048348,0.074177526
29363,Ba2N5O10Tl,ICSD,700,0.19047953,0.066438526
2213328,C11H7N2O2Zn,COD,700,0.19047794,0.037000254
659149,AsLa5Pb3,ICSD,700,0.19047725,0.08409239
1000331,C2Ba2F3GdO6,COD,700,0.19047329,0.09434797
2203625,C29H24ClN4O5Zn,COD,700,0.19046244,0.035038587
601366,B2LaOs2,ICSD,700,0.19044651,0.06897798
2047,F9K5O4U2,ICSD,700,0.19044577,0.17075516
261580,BMoNdO6,ICSD,1000,0.19044523,0.05216244
2208025,C16H11BrN2O2S,COD,700,0.19044098,0.03376533
35729,Cl6NbO4Pr3,ICSD,1000,0.19043949,0.0645283
183145,Fe2O3Pr2Se2,ICSD,700,0.1904368,0.13432112
656645,Co17H3Y2,ICSD,700,0.1904266,0.0560984
2210641,C32H27NO3Sn,COD,700,0.19042648,0.045374867
1509694,Ag2O3Se,COD,700,0.19041704,0.0755616
7151717,C17H9IO3,COD,700,0.19041105,0.050927415
657932,AgLaMg,ICSD,700,0.19040732,0.0882843
51262,Ca2ClCuNb3O10,ICSD,1000,0.19040577,0.06333114
4061133,C27H25ClN2Pd,COD,700,0.19040146,0.042056337
160452,CeO7P2,ICSD,700,0.1903937,0.0872455
2215226,C45H34Au2Cl4P2,COD,700,0.19038999,0.052054048
28598,CoO6Sr2W,ICSD,700,0.19038022,0.093126126
2218885,C14H6Cl4CuO4,COD,700,0.19037545,0.032110795
603265,AlPdPr,ICSD,700,0.19037105,0.07580741
2211079,C15H10FN3OS,COD,700,0.19036663,0.04157783
656082,Ca2H6Ru,ICSD,700,0.19036551,0.089634925
188495,BaErMn2O5,ICSD,1000,0.19036491,0.06773338
2000340,LaMoO2,COD,1000,0.19035952,0.06295746
39571,N6Na3O12Rh,ICSD,700,0.19033931,0.052237704
2202026,C35H28F3N3O3Sn,COD,700,0.19033489,0.045066096
419534,CuO10P2V2,ICSD,1000,0.1903322,0.053187378
649578,PtSbY,ICSD,700,0.19032405,0.06767036
2001853,C36H30AuF10P3,COD,700,0.19031958,0.048521318
78957,HHoSe,ICSD,700,0.19031613,0.07631989
1100317,C16H15CrNO4,COD,700,0.19030741,0.042310562
2216993,C44H42Cl2N4P2Ru,COD,700,0.19029465,0.046419363
1001720,Ba3Nb6O26Si4,COD,700,0.19029333,0.066238746
4110642,C40H20Fe,COD,700,0.19029266,0.06485736
93015,B9LiO15Sr,ICSD,700,0.1902845,0.044381503
2201773,B3O6Tb,COD,700,0.19027627,0.0894115
237152,H4MgNdNi4,ICSD,700,0.19027402,0.091520414
2209045,C19H13Br2NO2S,COD,700,0.19027364,0.042622875
6164,HO2Tb,ICSD,700,0.19027112,0.08694644
99756,CrO12P3SnSr,ICSD,700,0.19026972,0.05719778
4114761,BaO9Te4,COD,700,0.19026881,0.075537086
1510169,AuGeSc,COD,700,0.19025804,0.073137656
97506,K2O12TeW3,ICSD,700,0.19025426,0.06625818
4062547,C78H56AlBF20,COD,700,0.19024758,0.047661614
4002175,BNbRu,COD,700,0.19024003,0.05686599
35750,INTh,ICSD,700,0.19023791,0.10089657
2224182,C26H20N2O4Zn,COD,700,0.19023621,0.03426394
2210933,C62H42N8O12Zn,COD,700,0.19023529,0.03858687
7050690,C18H15FGe,COD,700,0.19023404,0.042626407
