,id,T,formula,database,zT_pred,zT_std
39641,2211749,1000,C30H32N5O14Tb,COD,2.846828,0.5276383
51999,1100710,1000,C8H16Au2N8Pt,COD,2.8466315,0.6405792
75616,4123950,1000,LiPt2,COD,2.8449392,1.6787312
27572,4322582,1000,C19H23Au3N6O2S3,COD,2.844805,0.5173463
61794,250548,1000,Cs2H5O6P,ICSD,2.8447235,0.36262846
48125,2214395,1000,C5H7ClPt,COD,2.8442373,0.4642908
45967,4096,1000,C4H14Hg2N6O13Zn,ICSD,2.8419018,0.49858296
53634,4300608,1000,C9H19N8O7Pt,COD,2.8406146,0.45314068
61822,71624,1000,Cs2IrNa2O4,ICSD,2.8385632,0.3700632
42348,2015298,1000,C36H56I10N4Pb3,COD,2.8376977,0.6610882
59369,2201759,1000,ClH2LiO,COD,2.8373857,0.39410657
4719,65443,1000,Au2IK6NaO8,ICSD,2.8365684,0.45509532
49384,155702,1000,C6H24BiI6N3,ICSD,2.8359423,0.72157013
48927,2211905,1000,C6H12AuBr5N2O,COD,2.8349717,0.63599235
53492,2006972,1000,C9H15ClN4O4Pt,COD,2.8347101,0.6791078
66143,290925,1000,F4H6HfO3,ICSD,2.834478,0.5200607
52798,109683,1000,C8H8K5O16Tb,ICSD,2.8331194,0.39474297
71550,638362,1000,H6Na4Ru,ICSD,2.831469,1.2310454
46178,418911,1000,C4H2Cs2N4O2Pt,ICSD,2.8309977,0.6111367
53422,2201293,1000,C9H14Cl3HgN,COD,2.830456,0.5563676
12986,180382,1000,C10H27BiCl2Si3,ICSD,2.8304272,0.5269449
71226,418824,1000,H40N8O49Tm6,ICSD,2.8289628,0.35858372
13779,2004480,1000,C11H12Cl4F2N2Os,COD,2.828917,0.68382424
49172,110581,1000,C6H16Cl2HgN4,ICSD,2.82875,0.5563015
72323,66276,1000,HgO2Rb2,ICSD,2.8283074,0.44806826
47544,2218367,1000,C5H10Br4HgN2O,COD,2.828129,0.6388347
12374,2219712,1000,C10H14Br2HgN2,COD,2.8280418,0.4769705
52180,2201299,1000,C8H20Cl5Hg2N,COD,2.8264163,0.54730105
20000,2003788,1000,C14H36F6HgO12S8,COD,2.8262906,0.73874635
58906,74556,1000,Cl6H12N4PtSn,ICSD,2.8257797,0.5468898
16269,2213129,1000,C12H25EuO20,COD,2.8241742,0.4142897
74090,1527769,1000,K2O3Pb2,COD,2.8238096,0.40382737
12520,2219691,1000,C10H15N2O9Sm,COD,2.8237002,0.42562938
49679,249795,1000,C6H6Au2N4Sn,ICSD,2.822763,0.5236277
52385,2206568,1000,C8H30Bi2Cl10N4O3,COD,2.8218424,0.6844007
48153,2213883,1000,C5H7N7O5Pb,COD,2.8210154,0.53651977
38901,2200592,1000,C2H6K4O9,COD,2.8210144,0.39518988
19846,4321866,1000,C14H26Cl2N12O11Pt,COD,2.8201196,0.64329135
38920,424130,1000,C2H6N4O4PRb,ICSD,2.8187706,0.59890133
51304,2219622,1000,C7H9AuCl2N,COD,2.8170428,0.53317654
43667,422349,1000,C3H6BiN3S6,ICSD,2.8167815,0.4559585
18069,2001669,1000,C13H26N4O9Pb,COD,2.8164175,0.40082526
21656,4308214,1000,C15H33ErO3,COD,2.815614,0.48435366
4996,380341,1000,AuBiK2,ICSD,2.8139117,0.4385543
59367,92480,700,ClH2HgN,ICSD,2.8138418,0.41376877
19191,2214532,1000,C14H16HgI2N8S2,COD,2.8132672,0.6440185
79024,62643,1000,O3Rb3Tl,ICSD,2.8128574,0.4979511
5078,412194,700,AuCsH3N,ICSD,2.8115966,0.45740968
15653,2216110,1000,C12H16Cl3N2O4Tb,COD,2.811067,0.67878973
26015,2101105,1000,C18H22BiO2,COD,2.8107383,0.46483874
46344,2210338,1000,C4H4O3Rb,COD,2.8107216,0.5142221
21574,4100782,1000,C15H27N9O13Pt2,COD,2.8107035,0.49358055
13019,2004664,1000,C10H30Cl8N6O3Pt3,COD,2.8103988,0.7160735
42264,4303660,1000,C36H45Bi2Br3O4,COD,2.810338,0.62127364
22836,2012253,1000,C16H20Cl4N4Re,COD,2.8103168,0.5755944
51709,2219664,1000,C8H11O5Pb,COD,2.8093767,0.5099143
30514,7205324,1000,C21H31CsO11,COD,2.809288,0.46190292
39065,2224413,1000,C2H8N2O3Pt,COD,2.8085155,0.53168094
39642,2224000,1000,C30H32N5O14Yb,COD,2.8061717,0.5038736
55124,170588,1000,CHCsN2O2,ICSD,2.805782,0.45632905
50338,2001503,1000,C7H10K2O7,COD,2.8057413,0.43855602
21168,2009531,1000,C15H19Cl4Hg4NO6,COD,2.804478,0.63602203
49099,2212136,1000,C6H14I3NPb,COD,2.8041232,0.57963675
28573,2003135,1000,C20H20Cl14Hg3N4,COD,2.8033755,0.48790282
71271,417326,1000,H4K2O2PS3,ICSD,2.802999,0.47276348
12565,2016872,1000,C10H16BaO9,COD,2.8028677,0.4606137
5330,8101135,700,AuORb,COD,2.8025002,0.32524967
55156,2003258,1000,CHNOPbS,COD,2.8024035,0.55228496
16139,7100512,1000,C12H22Er2O23,COD,2.8023217,0.34274167
62123,174317,1000,Cs4Fe2O5,ICSD,2.7999988,0.40820032
24696,7205379,1000,C17H23O17Sm,COD,2.7999957,0.4957526
29407,2007296,1000,C20H37BiN10O16,COD,2.7998383,0.4330421
59395,2102508,1000,ClH6N2O5Pt,COD,2.799315,0.5550499
54905,761194,1000,CH3HgN3,ICSD,2.7985718,0.52927554
10752,406564,1000,BiCsO2,ICSD,2.7977276,0.37244838
48994,2202601,1000,C6H12N6O8Pt,COD,2.7974417,0.43338442
54769,162713,1000,CH10N8O2Pt,ICSD,2.7960904,0.49685997
49074,2009939,1000,C6H14ClN5O3Pt,COD,2.7953494,0.7639137
11116,191928,700,Br2Cs2H2Hg2I4O,ICSD,2.795019,0.5154906
21655,4308688,1000,C15H33DyO3,COD,2.7939508,0.45510846
58176,10324,1000,Cl2H9N7Os,ICSD,2.79376,0.4843972
47786,2013100,1000,C5H24B20Cl2Hg,COD,2.7931395,0.5199517
37475,2201816,1000,C28H40LiO3Tm,COD,2.792644,0.54792345
23139,2004986,1000,C16H24Cl2N8O8Pt,COD,2.7920942,0.6245607
52331,248540,1000,C8H25BiO12S6,ICSD,2.7913673,0.58997107
51788,4021393,1000,C8H12K2N4O5,COD,2.789157,0.49453914
21670,2007447,1000,C15H34Cl4Pt2S7,COD,2.7891548,0.5295776
23147,2219611,1000,C16H24Cl6N2Pt,COD,2.7885091,0.5069517
45798,2100487,1000,C4H12Cl2PtS2,COD,2.7884579,0.49265647
5009,80216,1000,AuBrH6N2,ICSD,2.7876635,0.46680325
13776,2003575,1000,C11H12Cl3F3N2Os,COD,2.7874362,0.69091254
49114,2004778,1000,C6H14N8O6Pt,COD,2.7871995,0.5075735
30454,7201273,1000,C21H29CsO12,COD,2.7862113,0.5229898
21584,2005937,1000,C15H28Cl3N5Pt,COD,2.7861314,0.54163045
29207,7201274,1000,C20H29CsO10,COD,2.7858536,0.5088252
19046,2214584,1000,C14H15Cl2HgN3,COD,2.7851098,0.5598904
31570,2005749,1000,C22H28BaF12O10,COD,2.7849298,0.45819497
52303,151185,1000,C8H24F6N2Os,ICSD,2.7846003,0.6247488
23499,4061544,1000,C16H39N9O14Pt2,COD,2.7845185,0.47876453
12621,2223660,1000,C10H16N4O9Pb,COD,2.7836695,0.53368413
38926,281527,1000,C2H6NO4RbS2,ICSD,2.7835593,0.59818864
71501,638272,1000,H6Li4Ru,ICSD,2.7833743,1.5572138
49708,163639,1000,C6H6Cl3DyF6O9,ICSD,2.783065,0.530108
52254,4300414,1000,C8H22N6O5Pt,COD,2.7828207,0.4159711
51827,4304038,1000,C8H12O5Pb,COD,2.7822895,0.5203488
42311,4308695,1000,C36H51DyO3,COD,2.782279,0.51559436
46060,39918,700,C4H16N11O13Tm,ICSD,2.782157,0.46240568
45905,2204117,1000,C4H12O4P2PbS4,COD,2.7815096,0.5759405
47733,2206719,1000,C5H16BiCl5N2O,COD,2.7809882,0.7768545
58172,35759,1000,Cl2H8N2O2Pt,ICSD,2.7807457,0.5125718
49949,2006518,1000,C6H8N3O5Re,COD,2.7784622,0.5673522
64190,5910049,700,CuPt,COD,2.7767582,1.0900486
49709,163641,1000,C6H6Cl3ErF6O9,ICSD,2.7762873,0.5080484
16340,4303861,1000,C12H28ClHgO12,COD,2.776107,0.51596886
13870,7015255,1000,C11H13Cl2N3OPt,COD,2.7760541,0.6936467
46661,2003472,1000,C4H9Cl2HgNO,COD,2.775745,0.66108453
5026,85581,1000,AuCdCsS2,ICSD,2.7747097,0.3882419
52392,2001972,1000,C8H32BiCl7N4,COD,2.7739353,0.6235684
51626,2001373,1000,C8H11AuClP,COD,2.7735324,0.7142519
19171,7201275,1000,C14H16CsO8,COD,2.7731745,0.5265486
45897,2016714,1000,C4H12NaO10Rb,COD,2.7730286,0.5151031
77516,35416,1000,NaO4PbRb3,ICSD,2.7729254,0.3386381
62600,202237,1000,CsNa3O4Pb,ICSD,2.7722023,0.34707376
49765,2016846,1000,C6H6N4O3Pb,COD,2.7719717,0.5211204
59405,9009413,1000,ClHO3Pb3,COD,2.7718525,0.36224836
58357,37205,1000,Cl3EuH12O6,ICSD,2.7716162,0.5414536
42279,4303659,1000,C36H48BiBr3O3,COD,2.7703135,0.70738125
4942,1528238,1000,Au5Rb,COD,2.769792,1.3610343
19907,4300356,1000,C14H28EuN7O13,COD,2.7689865,0.46596193
38612,248371,1000,C2H2AgKN2O,ICSD,2.7681882,0.56226325
53039,4322158,1000,C9H10AuNO,COD,2.767956,0.5231059
48783,4301260,1000,C6H10AuCl,COD,2.7676744,0.46561903
71196,2106244,1000,H3O3Tb,COD,2.7674267,0.43565494
11683,391154,1000,BrH2LiO,ICSD,2.766413,0.35499752
58595,39310,1000,Cl4H26N12O9Os2,ICSD,2.7661276,0.6754383
48215,2222672,1000,C5H8N3O7Re,COD,2.7656896,0.552502
61785,191929,1000,Cs2H2Hg3I8O,ICSD,2.7656894,0.4653995
70933,2013920,1000,H2KO2P,COD,2.7655747,0.4031456
16171,2218075,700,C12H23Bi2Cl9N12O4,COD,2.765022,0.5880978
23165,2201646,1000,C16H24I4N2Pb,COD,2.7650166,0.54971653
51784,2011134,1000,C8H12HgI2N4S2,COD,2.7646058,0.64249
53709,2008482,1000,C9H23I4N3Pt2,COD,2.7635922,0.6543452
38442,2216035,1000,C2H10Cl2N2Pt,COD,2.7635453,0.57892764
22712,2225285,1000,C16H18O8Pb,COD,2.7634778,0.36728495
45832,280559,1000,C4H12CuN8Pt,ICSD,2.763079,0.5625162
51463,4000598,1000,C85H96Bi4Br12S12,COD,2.7623422,0.58241343
14831,4303200,1000,C128H152HoN16O4,COD,2.7621958,0.39996165
43441,162078,700,C3H18Bi2I9N9,ICSD,2.7620704,0.479659
43861,1100489,1000,C3H9IPb,COD,2.7616558,0.44481745
52103,2005494,1000,C8H18Cl2N6O4Pt,COD,2.7612581,0.4839405
55139,151294,1000,CHKO2,ICSD,2.7611945,0.3352412
46516,2214460,1000,C4H7KO6,COD,2.7606845,0.5367529
70783,422430,1000,H16O20S3Tm2,ICSD,2.7605925,0.37613395
44944,4308696,1000,C44H67DyO5,COD,2.7590287,0.4752134
16236,4303860,1000,C12H24HgN2O10,COD,2.7579517,0.48871753
17374,2223515,1000,C13H14Cl2N2Pb,COD,2.7577558,0.65954345
53346,4310278,1000,C9H13EuO7,COD,2.756659,0.5416976
54829,2013049,1000,CH2ClF,COD,2.7564926,0.41701466
54899,427055,700,CH3CsN2O,ICSD,2.7564445,0.4840719
53237,2009837,1000,C9H12AuClN3P,COD,2.7560356,0.64370304
44963,4308690,1000,C44H99Dy3O11,COD,2.7553308,0.45572555
59060,412408,1000,Cl7H15N6Ta2,ICSD,2.755125,0.42267114
54931,110617,1000,CH3O3PPb,ICSD,2.7550042,0.41240865
66252,16090,1000,F5FeH2K2O,ICSD,2.753513,0.41924936
52034,260899,1000,C8H16HgN6S2,ICSD,2.7531042,0.4960945
38999,2000506,1000,C2H8AuBrN4S2,COD,2.751853,0.6806714
46109,2007559,1000,C4H20Cl6HgN4,COD,2.7517343,0.52089477
5074,1510110,1000,AuCs3O2,COD,2.751467,0.4235273
16519,2010484,1000,C12H42Cl14N6Pb,COD,2.7513664,0.54469675
21659,4308213,1000,C15H33HoO3,COD,2.7513616,0.3756109
41181,2204004,1000,C33H41N6O16Tb,COD,2.7513206,0.4325167
64868,418819,1000,Er3H19N4O24,ICSD,2.7510715,0.31516927
4846,7209415,700,Au3K2,COD,2.750594,1.5437189
70905,426197,1000,H2HgI3KO,ICSD,2.7504413,0.4461639
9388,63017,1000,BaH4O3,ICSD,2.749271,0.54521674
55030,2006712,700,CH6Cl5Hg2N3,COD,2.748874,0.5643711
48130,2205002,1000,C5H7HgO5S,COD,2.7482605,0.50299287
27573,2224661,1000,C19H23AuClN5,COD,2.7482102,0.5573428
62013,154290,1000,Cs3FeO3,ICSD,2.7481883,0.4468903
74158,9016555,1000,K2Pt,COD,2.7479455,1.6240602
48567,7100712,1000,C65H76O7Yb,COD,2.7474651,0.4295854
16293,4322118,1000,C12H26N10O12Pt,COD,2.747019,0.5741386
46187,418913,1000,C4H2K2N4O2Pt,ICSD,2.7461493,0.6581466
54953,62030,1000,CH4Ho2O7,ICSD,2.7459748,0.330829
39005,192454,1000,C2H8BiGeNS4,ICSD,2.7456315,0.75101256
71904,425888,1000,HO2RbS,ICSD,2.7449288,0.34375662
45879,163098,1000,C4H12N2O8PbS4,ICSD,2.7448702,0.52926296
50005,109872,1000,C6H9ErK3O14,ICSD,2.743322,0.43301147
58596,30211,1000,Cl4H2HgK2O,ICSD,2.7422085,0.4358569
23080,4304040,1000,C16H22O9Pb2,COD,2.7417245,0.4564538
36492,2218867,1000,C27H30N3S6Tl,COD,2.7415795,0.50147176
31419,4060005,1000,C22H25F2N3Pt,COD,2.74153,0.56789595
38787,67245,1000,C2H4IN2NaO2,ICSD,2.7401164,0.602931
29208,7205321,1000,C20H29CsO11,COD,2.7395353,0.4726738
52237,4302336,1000,C8H22AuClN6,COD,2.7393992,0.5066042
43687,2223312,1000,C3H6KNO5,COD,2.739057,0.5770131
47959,2003133,1000,C5H5Cl4HgN,COD,2.738933,0.55546945
16459,2001370,1000,C12H36BiCl6N3,COD,2.7388778,0.6021509
42280,4303661,1000,C36H48BiCl3O3,COD,2.738822,0.4824061
12422,2219027,1000,C10H14HgI2N2,COD,2.7385774,0.5952467
66827,18003,1000,FH8KO4,ICSD,2.73779,0.48319915
30513,7205322,1000,C21H31CsO10,COD,2.7377472,0.527955
77571,61092,1000,NaORb,ICSD,2.7375085,0.4374015
12474,7007515,1000,C10H14O4Pb,COD,2.7375085,0.414192
51242,8102693,1000,C7H8I2Pt,COD,2.7370636,0.57840353
4068,91738,1000,AsCl4HO4Pb4,ICSD,2.7369907,0.39905035
51743,4022813,1000,C8H12Cl5IrSn,COD,2.736351,0.58791065
51131,4312386,1000,C7H7CsO4,COD,2.735401,0.5490057
70849,418832,1000,H21Ho3N4O25,ICSD,2.734686,0.32209563
26069,2211053,1000,C18H22N4O10Pb,COD,2.734443,0.43932998
19688,2010651,1000,C14H22N6O6Pt,COD,2.734323,0.5191689
51899,7012905,1000,C8H14Cl2Pt,COD,2.7339578,0.49613768
77227,25018,1000,Na2O2Pt,ICSD,2.733594,0.36005184
19430,2006713,1000,C14H18O8Pb,COD,2.7329736,0.4214867
80661,26259,1000,PtRb2S2,ICSD,2.7329416,0.36602044
24897,2219123,1000,C17H30Cl2Hg2N4O16,COD,2.7328656,0.63086116
29000,2006901,1000,C20H25AuB10ClP,COD,2.7327511,0.6253959
72280,27410,1000,HgK2O2,ICSD,2.732692,0.37436926
49926,249778,1000,C6H8FeN6O4Sm,ICSD,2.7323654,0.69394195
31375,4302321,1000,C22H24N14O9Pt,COD,2.7316816,0.47767362
38847,405229,1000,C2H5NaO8Rb2,ICSD,2.7315187,0.38752198
49711,163640,1000,C6H6Cl3F6HoO9,ICSD,2.7314038,0.5399975
22986,2201289,1000,C16H22BiCl2N,COD,2.7313344,0.57325256
51318,2010098,700,C7H9Cl2Hg2NO2,COD,2.731311,0.4626141
54914,427052,1000,CH3N2NaO,ICSD,2.731077,0.45016366
33867,2212400,1000,C24H32I6N4Pb,COD,2.728891,0.6096015
5073,1510109,1000,AuCs3O,COD,2.7287292,0.5082413
44232,2007254,1000,C40H61O3Yb,COD,2.7279236,0.51134783
33730,2208070,1000,C24H28N7O11Sm,COD,2.727852,0.5581638
33999,7205326,1000,C24H37CsO10,COD,2.727377,0.4963894
49921,7100514,1000,C6H8ErO10,COD,2.7272992,0.4090377
64869,418830,1000,Er3H21N4O25,ICSD,2.7269516,0.33188176
43825,156685,1000,C3H9AuClO3P,ICSD,2.7269473,0.64595824
45734,2203600,1000,C4H11AuBIN2,COD,2.726851,0.72120255
46197,418912,1000,C4H2N4O2PtRb2,ICSD,2.725995,0.5808569
12146,2014985,1000,C10H12BaO8,COD,2.7258844,0.47238702
74387,74873,1000,K6O5Pb2,ICSD,2.725694,0.4954918
4935,107450,1000,Au5K3Pb,ICSD,2.7256064,0.34622544
62461,200780,1000,CsH4LiO5S,ICSD,2.725178,0.46379212
38183,411251,1000,C2AuCs,ICSD,2.7246027,0.33372372
15136,4000596,1000,C12H12BiBr3S3,COD,2.7236814,0.5156286
53144,2215628,1000,C9H11BrPt,COD,2.723575,0.4802177
59872,64680,1000,Co2Na4O5Rb2,ICSD,2.7234228,0.34124738
54906,151097,1000,CH3HgO3S,ICSD,2.7223117,0.4098242
23436,2015466,1000,C16H32I4N2Pb,COD,2.722219,0.54276997
73960,81764,1000,K13N19Na2W7,ICSD,2.7216363,0.29353908
47644,2007987,1000,C5H12I2N2Pt,COD,2.7215629,0.55677986
38639,2102815,1000,C2H2Cs2O5,COD,2.7215238,0.41690174
46285,110436,1000,C4H4Cl6N2Pt,ICSD,2.7214658,0.4663624
53451,2213427,1000,C9H14N2O7Pt,COD,2.7211602,0.5547775
16493,159489,1000,C12H36N9NdO18,ICSD,2.7207127,0.49854636
50400,2013764,1000,C7H11Cl2NPtS,COD,2.720468,0.846944
15294,2224623,1000,C12H12O9Yb,COD,2.7200963,0.35539746
36519,2010694,1000,C27H31N2O7Yb,COD,2.7200575,0.45062554
58759,406831,1000,Cl5H3IrK2N,ICSD,2.7199306,0.4586128
43826,156684,1000,C3H9AuClPS3,ICSD,2.7197134,0.51377213
62155,1528722,1000,Cs4O4Pb,COD,2.7196636,0.38042825
61670,422188,700,Cs10GeO4Tl6,ICSD,2.7196493,0.50966185
71473,414253,1000,H6K2N3Na,ICSD,2.7193103,0.5219913
55040,39318,1000,CH6F4N3Sb,ICSD,2.7189438,0.46896058
54907,425116,1000,CH3KN,ICSD,2.7176054,0.43163335
21562,4315409,1000,C15H27BiO3,COD,2.7172074,0.5328576
46265,2203716,1000,C4H4Br2HgN2,COD,2.7169793,0.59627885
59288,4315691,1000,ClEuH2O2,COD,2.716826,0.45732486
52304,151176,1000,C8H24F6N2Pt,ICSD,2.7160575,0.49761316
55127,300259,1000,CHCsO3,ICSD,2.7158823,0.44863617
4106,250547,1000,AsCs2H5O6,ICSD,2.7141073,0.39205357
38935,4302156,1000,C2H6O6P2Pu,COD,2.712754,0.4822196
42923,4309166,1000,C38H61O6Yb,COD,2.7126348,0.38147515
64953,418821,1000,Er6H40N8O49,ICSD,2.7119367,0.32785398
15932,2225122,1000,C12H19Cl2HgN3,COD,2.7117503,0.57466304
53529,2017491,1000,C9H16AuCl4NO3,COD,2.7115042,0.6789807
71636,412940,1000,H8I6N2Re,ICSD,2.711502,0.49401814
16425,2102942,1000,C12H32I4N2Pb,COD,2.7109745,0.54897785
52107,2000840,1000,C8H18Cl3O5Pr,COD,2.710117,0.5067415
8961,33949,1000,BaBr2H4O2,ICSD,2.7100985,0.38821417
10343,408000,1000,Bi2K4O5,ICSD,2.7099924,0.39895183
65898,1009029,1000,F2HK,COD,2.709202,0.36707005
71254,7202888,1000,H4INaO2,COD,2.7088263,0.4163252
61996,421716,700,Cs3F3H12N4,ICSD,2.7086751,0.49511468
4863,1510512,1000,Au3Rb3Sb2,COD,2.7085485,0.45742482
52745,2203718,1000,C8H8Br2HgN4,COD,2.7085223,0.5079404
62126,174309,1000,Cs4FeO4,ICSD,2.7084267,0.4017589
71495,56394,1000,H6Li2N3Rb,ICSD,2.708333,0.525258
4862,4302645,1000,Au3Rb2Tl,COD,2.7078476,0.5104031
49000,2007803,1000,C6H12NNdO10,COD,2.7071831,0.5120514
33738,4060303,1000,C24H28OSYb2,COD,2.704532,0.5065322
4965,1510586,1000,Au7Ge2K4,COD,2.7044122,0.3761309
7465,67524,1000,BCsNa2O3,ICSD,2.7043557,0.31866455
71379,260477,1000,H4O2PRb2Se3,ICSD,2.703884,0.48719442
62313,9008621,1000,CsF,COD,2.7034476,0.41714168
23131,2224096,1000,C16H24Br4N2Pb,COD,2.7026095,0.5715406
62328,4343820,1000,CsF2Li,COD,2.7025657,0.39207807
12934,2006592,1000,C10H24Cl4HgN2,COD,2.7021408,0.57431376
19474,2206030,1000,C14H19N2O14Sm,COD,2.7016075,0.45633346
16055,7052629,1000,C12H20N2O11Pb,COD,2.7012844,0.42824426
71470,414252,1000,H6K2LiN3,ICSD,2.700787,0.498173
23507,2201296,1000,C16H40Br8Hg3N2,COD,2.700389,0.5330062
47662,7200149,1000,C5H12NdO10,COD,2.7002664,0.3802452
53335,4308004,1000,C9H13ClHg,COD,2.6994321,0.39660496
43610,401720,1000,C3H4O10Rb4,ICSD,2.6993852,0.36109743
52083,2010997,1000,C8H17HgN3O9,COD,2.699213,0.51150984
43354,2015346,1000,C3H12Cl2N2Pt,COD,2.6971304,0.58576703
44220,7004263,1000,C40H59O5Yb,COD,2.6968198,0.4351445
15992,4301261,1000,C12H20AuCl3,COD,2.6965694,0.43890572
49898,2007184,1000,C6H8Cl8N4Pt,COD,2.6965137,0.57492065
30654,2201730,1000,C21H42BiN3S6,COD,2.6943555,0.4872067
35700,4062377,1000,C26H30N3O2Yb,COD,2.6929007,0.5707935
46283,110411,1000,C4H4Cl4HgN2,ICSD,2.69238,0.4983552
71405,417956,1000,H57N19Rb16Si36,ICSD,2.6923566,0.57685983
49214,248345,1000,C6H16NO13P2Sm,ICSD,2.6921835,0.592096
49274,92479,1000,C6H18CoN12OsS6,ICSD,2.6921527,0.60983384
40325,4302322,1000,C31H45N19O14Pt,COD,2.691424,0.46270502
5081,62064,700,AuCsK2O2,ICSD,2.6912005,0.4375503
19787,2217246,1000,C14H24N6OPt,COD,2.6911688,0.5140587
4745,74022,1000,Au2K2S4Sn,ICSD,2.6907816,0.35434443
53792,4300193,1000,C9H30N15NdO15,COD,2.690636,0.47803032
26453,2103390,1000,C18H30BiP3S6,COD,2.6904783,0.50985694
45781,2216687,1000,C4H12Br4PtS2,COD,2.6887405,0.46635824
9026,186511,1000,BaCl2H2O,ICSD,2.6884143,0.42310447
46280,2203717,1000,C4H4Cl2HgN2,COD,2.688061,0.48207527
12182,1101128,1000,C10H12ClHgN5O5,COD,2.6862702,0.6286786
19133,2208895,1000,C14H16Br2HgN4,COD,2.6862094,0.5334525
55136,401784,1000,CHKN2,ICSD,2.6849847,0.45793402
53236,2004641,1000,C9H12AuBrN3P,COD,2.684639,0.60579324
5338,107447,1000,AuPb4Rb3,ICSD,2.684281,0.39578813
19345,2220565,1000,C14H18Cl2N2Pt,COD,2.684041,0.48755237
16295,2005700,1000,C12H26N2O9Pt,COD,2.684036,0.5172416
5075,107448,1000,AuCs3Pb4,ICSD,2.6828878,0.5830027
45181,4308700,1000,C46H71DyO4,COD,2.6827261,0.43293566
43631,2212112,1000,C3H5KN4O3S,COD,2.6823123,0.6017941
12373,2013722,1000,C10H14BaO13,COD,2.681545,0.4313835
54781,201521,1000,CH12KNaO9,ICSD,2.6812747,0.46604124
57979,419725,1000,Cl14H20O9W6,ICSD,2.6806273,0.57094157
26408,2005521,1000,C18H28N14O4PtS2,COD,2.6800697,0.58128816
31640,2219879,1000,C22H29AuCl6N2,COD,2.6796083,0.5128737
49795,7203182,1000,C6H7AuN4,COD,2.6794329,0.49258417
15422,2211882,1000,C12H14Cl2N2Pt,COD,2.6793795,0.6723709
50399,2009979,1000,C7H11Cl2N3OPt,COD,2.678934,0.6538357
48259,2219083,700,C5H9Cl4Hg2NO2,COD,2.6783514,0.5151682
51945,4317106,700,C8H14O13Pb6,COD,2.6781342,0.37125334
4864,85588,1000,Au3RbS5Sb2,ICSD,2.675937,0.33457303
15876,2229987,1000,C12H18EuN5O17,COD,2.6755521,0.52668047
4614,9013036,1000,Au,COD,2.6753585,1.483439
80192,1512531,700,Pd,COD,2.6750293,2.0465145
52671,7205729,1000,C8H7ErO7,COD,2.6747522,0.43012378
19183,2009156,1000,C14H16F12N4P2Pt,COD,2.6741,0.58218694
48945,2004371,1000,C6H12Cl2HgO2S,COD,2.673617,0.7249075
49293,163099,1000,C6H18N2O9PbS4,ICSD,2.6735015,0.57193756
8219,423520,1000,Ba2H3I,ICSD,2.6733422,0.37871498
71222,418822,1000,H40Ho6N8O49,ICSD,2.6733308,0.28457507
73854,74913,1000,IrNa2O4Rb2,ICSD,2.6731489,0.31382483
7455,423334,1000,BCs3O3,ICSD,2.6730442,0.5301708
13954,4060305,1000,C11H13SYb,COD,2.6729062,0.501114
53073,2009757,1000,C9H10HgOS2,COD,2.6718218,0.51446384
11489,412159,1000,Br6H8N2Re,ICSD,2.671744,0.4756938
38710,109936,1000,C2H3CsO4,ICSD,2.6714659,0.3860424
45935,187249,700,C4H14BiCl5N8O2,ICSD,2.6709344,0.60290456
67225,154291,1000,Fe2O5Rb4,ICSD,2.6707778,0.38434106
5191,2007887,1000,AuH36Na5O28Te2,COD,2.670761,0.53842765
49261,2213870,1000,C6H18Cl4N2Pt,COD,2.670532,0.52139676
33746,4305853,1000,C24H29ErN4,COD,2.6693552,0.4665758
58405,423652,1000,Cl3H6O6Rb3Te,ICSD,2.669257,0.4102388
43725,2202736,700,C3H7Br2NO2Pb,COD,2.6692536,0.5835295
62137,72287,1000,Cs4IrO4,ICSD,2.6691494,0.44465035
41677,4303296,1000,C34H70N9O17Yb,COD,2.669013,0.5020287
23211,2217178,1000,C16H25EuO10,COD,2.6683226,0.40155393
49794,2005037,1000,C6H7AuCl3NO,COD,2.6681738,0.7745835
5348,1517938,700,AuRb,COD,2.6680048,1.3730583
51779,2003582,1000,C8H12F12N4P2Pt,COD,2.6672933,0.5309838
66961,9008708,1000,FRb,COD,2.667159,0.38811988
49674,2214377,1000,C6H6Ag3N6O3Tb,COD,2.6671338,0.47658372
5251,1510208,1000,AuKTe,COD,2.66658,0.40103567
58895,420080,1000,Cl6FeH12O6Pt,ICSD,2.6654656,0.72670007
74344,37268,1000,K4O4Pb,ICSD,2.6653488,0.351021
71917,417054,1000,HO5Rb5Si,ICSD,2.6653216,0.40614223
70733,380407,1000,H15N5Rb4Si9,ICSD,2.6648023,0.40318742
55055,2214813,1000,CH6N3O4Re,COD,2.664528,0.48485255
5234,1510209,1000,AuK3O,COD,2.6644175,0.4094873
62184,174320,1000,Cs5Fe3O6,ICSD,2.6643875,0.34231278
26583,2006119,1000,C18H36N10O12Pb,COD,2.6642892,0.5454246
15904,2216354,1000,C12H18Nd2O15,COD,2.6641026,0.39333236
37985,4302487,1000,C29H34Cl2HgN4,COD,2.6640906,0.6134299
5086,1510104,1000,AuCsSe,COD,2.6637692,0.47085768
71834,201040,1000,HLiO3PTl,ICSD,2.6625783,0.3696969
12904,163016,1000,C10H22N6Nd2O21,ICSD,2.662488,0.5838771
28739,2102421,1000,C20H22AuBF4N2,COD,2.6618671,0.65959907
37553,2201750,1000,C28H48Cl2N8PbS4,COD,2.6615582,0.6615452
